Date,Returns,Unemployment Rate,Inflation Rate,Misery Index,local_price,Bullish,Neutral,Bearish
2015-04-07,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-08,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.07896476172137246,-0.12218574297998663,0.3108506082804898
2015-04-09,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-10,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-11,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-12,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-13,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-14,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-15,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.18911038784919987,0.44436071800526866,-0.2444710064207667
2015-04-16,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-17,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-18,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-19,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-20,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-21,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-22,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,0.11727220782116676,-0.04251939447665665,-0.0563659104274864
2015-04-23,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-24,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-25,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-26,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-27,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-28,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-29,37.491664543769055,0.0,1.3333333333333335,-0.007312614259597838,-0.0010427528675703845,-0.01863257191860923,0.004294792425749261,0.017713563428250367
2015-04-30,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-01,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-02,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-03,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-04,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-05,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-06,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.02013981569748957,0.041262328634190215,-0.053354263338565855
2015-05-07,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-08,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-09,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-10,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-11,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-12,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-13,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.12257995472853345,-0.023481069631983154,0.22270308684718843
2015-05-14,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-15,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-16,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-17,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-18,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
2015-05-19,-2.0281393699085797,-0.018181818181818077,1.8571428571428572,-0.04235727440147319,-0.0010427528675703845,-0.011535206218145078,0.017250167556323914,-0.018003114777308316
