Date,EMA12_pctchg,RSI,Pct_Chg,MACD_sentiment,Upper_BB_pctchg,Lower_BB_pctchg,EMA_sentiment,Volume_sentiment,bull_target,bear_target
2020-01-17,0.6741900345258799,59.315902599839596,0.29088607315574944,1,0.10140883623952904,1.7226969878137943,1,0,0,1
2020-01-21,0.14334071687128902,53.19495556447147,-0.8378995266788203,1,0.9334759126491611,0.8751169096158353,1,0,0,1
2020-01-22,0.125822378970819,54.92024423894177,0.2924931792296581,1,0.6655049646853417,1.133082033868869,1,1,1,0
2020-01-23,0.1131868886991527,53.057615132757356,-0.25923500364163354,1,0.9078949422163048,0.7990940507294273,1,0,1,0
2020-01-24,1.1691684106697624,45.073060838814875,-1.2670607157142744,1,2.287853924815612,0.2541842774719294,1,0,1,0
2020-01-27,2.2921361380877237,37.73980268275473,-1.5465591404868029,1,4.212635178783373,1.0586844320560784,1,0,1,0
2020-01-28,0.9740898859125559,44.89330621375778,1.1697873682394722,1,3.143919571261073,0.32000232760671815,0,1,1,0
2020-01-29,0.9643271541693834,44.11742873464388,-0.16518382442360924,1,3.366973035013037,0.3751618209502025,0,1,1,0
2020-01-30,0.23766300888396455,51.0114725168473,1.2574489634330055,1,2.1227781994226222,1.6667317400545822,0,0,1,0
2020-01-31,1.5773544254575242,41.72320739487308,-2.0915074804529477,1,4.156223192702967,0.10269766191208383,0,0,1,0
2020-02-03,0.7519652042464969,45.22926484750029,0.7009379113436909,1,3.482389344042997,0.7902334113483052,0,1,1,0
2020-02-04,0.17088963432161905,49.706156682475154,0.9612164648503896,1,2.5110034602054645,1.8032809711990425,0,0,1,0
2020-02-05,1.835877863476534,57.529804188400334,2.0026284592454813,1,0.7528988077542893,3.866840413123084,0,0,0,0
2020-02-06,1.4387293874654077,56.907863587552356,-0.12873836038490571,0,1.0023009884373646,3.7624819048247673,1,1,0,1
2020-02-07,0.9115978473283876,55.1510766102252,-0.3544976084995821,0,1.3532454639029694,3.3946463879523505,1,1,0,1
2020-02-10,1.0180030812123237,56.332793931915276,0.29107423145477984,0,1.1798619742458996,3.709751925975481,1,1,0,1
2020-02-11,1.162135009196417,57.78925755765969,0.3547262481124136,0,0.9349195125590312,4.117506584142667,1,1,0,1
2020-02-12,1.036396428102772,58.06172925802343,0.06426269240271676,0,1.0034616537651146,4.2260899917496655,1,1,0,1
2020-02-13,0.8481859531856537,57.86162162348104,-0.03211377353192768,0,1.1916486660514942,4.20583290548293,1,1,0,1
2020-02-14,0.8261030302290827,58.47496950096421,0.1284963591575039,0,1.1668777634843224,4.373193723492183,1,1,0,1
2020-02-18,0.04000213673132547,52.90580359249596,-0.8662189833262723,0,1.9754819753435844,3.461178440191443,1,0,0,1
2020-02-19,0.5950775543238098,56.67209194850321,0.7443350973324936,0,1.371808783200698,4.246137458264478,1,1,0,1
2020-02-20,0.33926092453231754,55.43301489875181,-0.19273841169260564,0,1.6343833053953212,4.053079839178996,1,0,0,1
2020-02-21,0.5332329628042466,49.62095386515705,-0.9655591889514037,0,2.582226377503855,3.049671551532728,1,0,0,1
2020-02-24,3.2050333863241964,36.10216044537198,-3.2499187036823307,1,5.924295504711365,0.106691775640634,1,0,0,1
2020-02-25,5.546037316782482,27.8819832300412,-3.3926779084695657,1,9.787626950331042,2.1325034848456417,0,0,0,1
2020-02-26,5.327491810389292,26.535979661941113,-0.7301842494785493,1,11.058526819944587,1.535564725260468,0,0,0,1
